report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped,report_text_clean
bc9737b4-36bb-412d-b303-b0b6a4b5af2c,[Oct 17] Report by W-3259: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Pump,synthetic,reported to supervisor,,cleaned up,updated procedures,False,[Oct 17] Report by W-3259: Worker observed not wearing safety glasses at Unit B.
f98dc280-7324-4d39-b55a-3993b9996c73,[Oct 15] Report by W-6861: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Pump,synthetic,,colleague intervened,replaced equipment,retrained staff,True,[Oct 15] Report by W-6861: Worker observed not wearing safety glasses at Refinery Sector 4.
20bce13a-c280-421c-87e6-e4d8b6c12456,[Oct 15] Report by W-1356: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Valve,synthetic,,supervisor intervened,,updated procedures,True,[Oct 15] Report by W-1356: Worker observed not wearing safety glasses at Refinery Sector 4.
5a85ee3c-e9cd-4f2f-a7dd-9684304aeebd,[Oct 10] Report by W-7865: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,,colleague intervened,,updated procedures,,[Oct 10] Report by W-7865: Worker observed not wearing safety glasses at Unit A.
aceb8e35-a07d-4724-8fc7-c5dea65b3f3d,[Oct 9] Report by W-9750: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,,,,,[Oct 9] Report by W-9750: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.
af239b5e-4b03-4552-8a91-8d81f9459939,[Oct 22] Report by W-7115: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,,[Oct 22] Report by W-7115: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
93541faa-19f7-4db4-89ac-e4012abce453,[Oct 8] Report by W-9423: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,,updated procedures,True,[Oct 8] Report by W-9423: Worker observed not wearing safety glasses at Offshore Platform 1.
e6a195e4-b7a4-4992-a686-a80b5e4fa797,[Oct 19] Report by W-5067: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Compressor,synthetic,,,,updated procedures,,[Oct 19] Report by W-5067: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
f0df58b6-43e2-4e5e-8a5b-33e4bff8c8c6,[Oct 23] Report by W-9922: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Compressor,synthetic,stopped work,,,,False,[Oct 23] Report by W-9922: Worker observed not wearing safety glasses at Unit A.
cee565a5-c9f2-4f7e-9843-c3fab94c6993,[Oct 10] Report by W-6800: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic,,supervisor intervened,cleaned up,retrained staff,,[Oct 10] Report by W-6800: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
d8a3cd63-bc3c-4c78-9415-1fab6c148ef0,[Oct 20] Report by W-7630: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,,colleague intervened,cleaned up,,,[Oct 20] Report by W-7630: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
db3d8d8f-d9bb-454d-8a7c-8673c2de8216,[Oct 5] Report by W-9365: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Compressor,synthetic,,colleague intervened,,updated procedures,True,[Oct 5] Report by W-9365: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
f653e0ae-0e47-4bf8-86cc-3bc3d709cd81,[Oct 21] Report by W-3837: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,False,[Oct 21] Report by W-3837: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.
cb4781ef-babc-4e31-8c5a-a4c33177950d,[Oct 23] Report by W-5781: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,cleaned up,retrained staff,True,[Oct 23] Report by W-5781: Worker observed not wearing safety glasses at Offshore Platform 1.
182e014c-d2ec-4650-8212-f083e1ab4861,[Oct 8] Report by W-3076: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,supervisor intervened,,updated procedures,False,[Oct 8] Report by W-3076: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
30903763-7985-4dfc-96b4-eca1442ff458,[Oct 14] Report by W-6196: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,True,[Oct 14] Report by W-6196: Worker observed not wearing safety glasses at Refinery Sector 4.
9b94ed47-cc6c-4c15-8287-32b5736a0c80,[Oct 15] Report by W-4018: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Pump,synthetic,stopped work,,,retrained staff,True,[Oct 15] Report by W-4018: Small oil spill near Pump at Unit B. Cleaned up promptly.
b4140fc2-e43c-4923-80bb-17bf42d355ae,[Oct 3] Report by W-8556: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,,[Oct 3] Report by W-8556: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
631732d7-1b4e-4b99-a158-472a4e7495dd,[Oct 1] Report by W-8379: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Pump,synthetic,stopped work,colleague intervened,cleaned up,updated procedures,True,[Oct 1] Report by W-8379: Trip hazard due to loose cables near Pump. Cables were immediately organized.
f7236f48-febf-482f-8065-5bb74a2c563b,[Oct 7] Report by W-3432: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Pump,synthetic,,supervisor intervened,replaced equipment,,False,[Oct 7] Report by W-3432: Worker observed not wearing safety glasses at Unit A.
ad47d68d-08c0-4798-ba96-53c1dc37f5da,[Oct 14] Report by W-5307: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,,retrained staff,,[Oct 14] Report by W-5307: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.
b89d94bb-4d2c-4ebd-a7d7-9c557e49c188,[Oct 21] Report by W-6926: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,supervisor intervened,cleaned up,retrained staff,False,[Oct 21] Report by W-6926: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
683b02e2-0ad2-4e3d-af12-ca48d4233bc7,[Oct 24] Report by W-5540: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,stopped work,colleague intervened,,,,[Oct 24] Report by W-5540: Trip hazard due to loose cables near Pump. Cables were immediately organized.
8d687a6f-8d9b-418c-a758-2fec3dc596e8,[Oct 27] Report by W-1956: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,retrained staff,,[Oct 27] Report by W-1956: Worker observed not wearing safety glasses at Refinery Sector 4.
6baf3afe-1ee7-492a-b4e2-b7c296d5a3da,[Oct 14] Report by W-4481: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,,,,False,[Oct 14] Report by W-4481: Worker observed not wearing safety glasses at Refinery Sector 4.
5f2fede9-6500-466d-b63c-2c134ab1cc2a,[Oct 8] Report by W-4380: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,colleague intervened,cleaned up,,False,[Oct 8] Report by W-4380: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
39ebe0b5-3e09-41bb-aef7-0184f1cce4cf,[Oct 26] Report by W-2213: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,,replaced equipment,,True,[Oct 26] Report by W-2213: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
f2e21e75-9e66-46e2-993f-458385186d31,[Oct 6] Report by W-9577: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic,,colleague intervened,cleaned up,,False,[Oct 6] Report by W-9577: Trip hazard due to loose cables near Pump. Cables were immediately organized.
60aefbf5-a7d8-4ee8-a96e-6db6e7184d3d,[Oct 28] Report by W-2770: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Heat Exchanger,synthetic,stopped work,,replaced equipment,,False,[Oct 28] Report by W-2770: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.
0a6195fe-2a3b-4a03-84e6-700b2bfa49e8,<div><p>[Oct 18] Report by W-4012: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.</p></div>,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,retrained staff,False,[Oct 18] Report by W-4012: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
91cd356a-c5f4-421a-a780-9b62179feaf0,[Oct 23] Report by W-3988: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Compressor,synthetic,stopped work,supervisor intervened,replaced equipment,retrained staff,True,[Oct 23] Report by W-3988: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
3270c807-f043-409b-ac45-ea89779453ad,[Oct 6] Report by W-4469: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,True,[Oct 6] Report by W-4469: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
ee397ec9-e2d2-44ff-b188-bae7cc6b8df5,[Oct 15] Report by W-5256: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,,,cleaned up,,True,[Oct 15] Report by W-5256: Worker observed not wearing safety glasses at Offshore Platform 1.
3c56d1fd-5532-4c34-8eb1-2bc148efd86a,[Oct 10] Report by W-2552: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,,[Oct 10] Report by W-2552: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.
1f06cd4b-e763-4a37-8355-c18a92ce9749,[Oct 26] Report by W-4419: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,,,True,[Oct 26] Report by W-4419: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
1f424a42-3acb-4a62-9a96-3709941973b3,[Oct 15] Report by W-4755: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,colleague intervened,cleaned up,,,[Oct 15] Report by W-4755: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.
877ff92d-c5ac-440b-ae4a-de9a1a5499d3,[Oct 7] Report by W-8618: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False,[Oct 7] Report by W-8618: Worker observed not wearing safety glasses at Unit A.
36f6c298-cf3f-4747-8874-39874022adf3,[Oct 25] Report by W-7526: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,stopped work,,cleaned up,,False,[Oct 25] Report by W-7526: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
b0d48b33-1831-4c81-8d35-1e1acc0c5fa7,[Oct 19] Report by W-4253: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,,replaced equipment,updated procedures,True,[Oct 19] Report by W-4253: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.
a55da9cf-2c50-4280-befb-d9c55529b8cb,[Oct 16] Report by W-6088: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,,cleaned up,updated procedures,False,[Oct 16] Report by W-6088: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
bc6d1667-d6af-4524-acd4-f644152dbab1,[Oct 11] Report by W-4402: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Pump,synthetic,,supervisor intervened,cleaned up,retrained staff,False,[Oct 11] Report by W-4402: Small oil spill near Pump at Unit A. Cleaned up promptly.
6f650e72-79e8-4a70-96ac-811261abc27c,[Oct 18] Report by W-7594: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit B,Heat Exchanger,synthetic,stopped work,colleague intervened,replaced equipment,,,[Oct 18] Report by W-7594: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.
0d598c7d-0ddc-4aed-825d-ecb4f051c00f,[Oct 20] Report by W-1973: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,,replaced equipment,retrained staff,False,[Oct 20] Report by W-1973: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.
733dc6b7-da37-4fb8-af67-0ca811425526,[Oct 15] Report by W-5422: Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Compressor,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,True,[Oct 15] Report by W-5422: Small oil spill near Compressor at Unit A. Cleaned up promptly.
bdc59833-a55a-4057-9ff2-fd7041b58f7c,[Oct 6] Report by W-9325: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,,cleaned up,retrained staff,False,[Oct 6] Report by W-9325: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.
113f18e4-a9c0-4d38-b8ed-1f22c8cb8e5e,[Oct 18] Report by W-2540: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,cleaned up,retrained staff,,[Oct 18] Report by W-2540: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
