report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped
12258887-d291-4f32-b469-afd110514f81,[Oct 12] Report by W-2587: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,colleague intervened,cleaned up,updated procedures,True
6ed13f9e-e10c-4356-a5f1-2ab3371cd659,<div><p>[Oct 26] Report by W-8327: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.</p></div>,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,False
f4273a94-1376-4986-885b-aee4bdc66e7e,[Oct 5] Report by W-1872: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Electrical Panel,synthetic,stopped work,supervisor intervened,,retrained staff,True
3556e83e-7d1f-4a1b-9d07-6db5a1ca20a7,[Oct 22] Report by W-8525: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,,supervisor intervened,,updated procedures,False
c316baf4-3112-4372-9fd0-4e66f505ecc9,[Oct 3] Report by W-9986: Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Valve,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,False
a989c23b-2696-40f1-91b2-8df0230be33d,[Oct 16] Report by W-8246: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Valve,synthetic,stopped work,colleague intervened,,retrained staff,True
bd07b463-34bb-4217-8418-0d064a5f8fa9,,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,
2548bd6d-c06e-4fe3-8837-eae3a5b2ec30,[Oct 14] Report by W-7264: Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Compressor,synthetic,,,cleaned up,,True
20bce13a-c280-421c-87e6-e4d8b6c12456,[Oct 15] Report by W-1356: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Valve,synthetic,,supervisor intervened,,updated procedures,True
3be7ad0b-59e4-40e1-a2b8-c5f6b27e5308,[Oct 11] Report by W-2982: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,stopped work,supervisor intervened,,,True
c1b3994a-83dd-431d-a3cf-68b402c0e647,[Oct 5] Report by W-1101: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,stopped work,colleague intervened,replaced equipment,updated procedures,
05f357d1-9cd5-4b57-8ffa-8dfc69cad18c,[Oct 23] Report by W-6190: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,False
81b43ca0-3a0f-4898-a645-d3a1e7356b01,[Oct 21] Report by W-7238: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic,stopped work,,cleaned up,retrained staff,
3fee700b-62d6-42b7-b0fd-68abd800aaba,,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,retrained staff,True
84a7e9ee-8697-49ee-b2ff-fc17973f6345,,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,retrained staff,True
cca97189-8275-468b-a7c1-ba4f7d91a45f,[Oct 1] Report by W-9818: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,,cleaned up,,True
f57e499d-6b31-459b-8c92-aa7105ce41b6,[Oct 16] Report by W-9616: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Valve,synthetic,,supervisor intervened,replaced equipment,retrained staff,False
113f18e4-a9c0-4d38-b8ed-1f22c8cb8e5e,[Oct 18] Report by W-2540: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,cleaned up,retrained staff,
70265f2b-89e6-4d0b-9b3d-d075649d493a,[Oct 6] Report by W-8294: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Pump,synthetic,,supervisor intervened,cleaned up,updated procedures,False
19a3b687-e913-49c8-813f-38f6a502927d,[Oct 5] Report by W-9008: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,,updated procedures,True
f63e03b3-1c72-4172-b559-5156facd0dbc,[Oct 18] Report by W-5926: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Compressor,synthetic,reported to supervisor,supervisor intervened,cleaned up,,True
27a23f9f-b12c-43b5-9a09-6f8e18759701,[Oct 14] Report by W-5767: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,cleaned up,,False
32175ecb-3f26-424c-ae07-ba54d2f10ab7,[Oct 10] Report by W-6217: Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,,supervisor intervened,replaced equipment,,True
c4205a13-0f79-452f-9b20-32bc4ceee605,[Oct 9] Report by W-9537: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,,True
a8450d96-8d9d-4b17-b80e-c2ea3ace093e,[Oct 19] Report by W-9482: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,stopped work,,cleaned up,,True
dcfe9228-70b0-459e-b219-264aaf28f602,[Oct 12] Report by W-1592: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,,replaced equipment,retrained staff,
ed568532-7a65-4b09-9cf5-806743003efc,[Oct 2] Report by W-2420: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic,stopped work,,cleaned up,retrained staff,True
b95da00d-578b-4ac0-8c7f-d40bd4178173,<div><p>[Oct 23] Report by W-9763: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.</p></div>,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Compressor,synthetic,,,replaced equipment,retrained staff,True
83ca866b-1571-43aa-863d-92d7b6006547,[Oct 13] Report by W-7475: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,True
f7f55f6d-e764-4fc7-ae7e-5cc53a8e3eee,[Oct 22] Report by W-4747: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit B,Pump,synthetic,stopped work,,cleaned up,,
ef5240e0-1894-49bc-af6a-3a57b76e3882,[Oct 10] Report by W-6553: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit B,Compressor,synthetic,stopped work,supervisor intervened,,,False
bdc59833-a55a-4057-9ff2-fd7041b58f7c,[Oct 6] Report by W-9325: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,,cleaned up,retrained staff,False
8f41a111-7b3b-4f72-bba0-e22f5a28f75c,[Oct 17] Report by W-4934: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,,replaced equipment,,
fb96bd25-b957-4618-b04a-6f11c630eac8,[Oct 3] Report by W-3272: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,colleague intervened,,updated procedures,False
6256ecb6-b6c9-46ad-a0f7-c2dd1bac584c,[Oct 15] Report by W-2238: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,,,True
e5f9e601-4525-44e8-a1d0-93a60dc0fae8,[Oct 16] Report by W-1411: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,,updated procedures,True
36afb949-9854-4aac-b5bc-d5c74e64a35a,<div><p>[Oct 28] Report by W-7737: Worker observed not wearing safety glasses at Refinery Sector 4.</p></div>,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,reported to supervisor,supervisor intervened,,updated procedures,
c5e804eb-b40f-480b-bb14-26d0e0d3e697,[Oct 25] Report by W-9650: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,
a1cd9d24-439c-4521-8e94-40aa3b34c899,[Oct 20] Report by W-8519: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,supervisor intervened,replaced equipment,retrained staff,
3336096e-06aa-4e7c-b5bf-03f0f0d43ff8,[Oct 21] Report by W-7459: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,LOW,,,,,Unit B,Heat Exchanger,synthetic,stopped work,colleague intervened,,retrained staff,False
d0ab41f9-5827-441e-a9e5-dd215096b5d8,[Oct 18] Report by W-5000: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,
73de8de4-25aa-454e-a927-9cd7639424d9,[Oct 18] Report by W-7689: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,colleague intervened,,,True
ecc405f9-fdc8-4e74-9a62-d595aa139c37,[Oct 26] Report by W-9588: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,False
27bedd01-83b4-45c2-b3c5-6b5c4158f29b,[Oct 7] Report by W-8665: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,supervisor intervened,replaced equipment,retrained staff,False
a80c3607-a4ed-419b-8802-63088120b791,[Oct 8] Report by W-1937: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic,stopped work,,,updated procedures,False
1d68cf31-7ae7-4d85-9550-be03c5241704,[Oct 15] Report by W-3586: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,supervisor intervened,cleaned up,,True
b0b12000-b333-4419-b389-e22e3f0e825b,[Oct 6] Report by W-3349: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Offshore Platform 1,Compressor,synthetic,stopped work,colleague intervened,,updated procedures,True
f653e0ae-0e47-4bf8-86cc-3bc3d709cd81,[Oct 21] Report by W-3837: Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,False
0aa4d454-5c1b-4931-bb38-cf137fd30f07,[Oct 7] Report by W-6541: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,,,cleaned up,retrained staff,False
eab6d4ea-afe2-453e-b5e9-9f8dc01a9797,[Oct 2] Report by W-6008: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,supervisor intervened,,updated procedures,
a0062fc6-a7fc-49f3-93de-bf65d4a191b8,[Oct 7] Report by W-4796: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic,,colleague intervened,cleaned up,updated procedures,True
1f983d57-d060-4a88-8a6b-505d0d2f1bd0,[Oct 7] Report by W-9211: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,retrained staff,True
22ea7dca-ca26-49da-b96f-0eef193721ee,[Oct 28] Report by W-6158: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,,colleague intervened,cleaned up,,
831bbdbc-a932-4081-b07e-54caf207a390,[Oct 3] Report by W-7342: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,replaced equipment,,True
67773c33-578f-473a-951e-e1268bcff331,[Oct 4] Report by W-4858: Worker entered the confined space at Unit A without conducting a gas test. No standby person was present.,Unsafe Act,YES,Energy Isolation,CRITICAL,,,,,Unit A,Valve,synthetic,stopped work,,replaced equipment,updated procedures,True
8b0a1acf-0ef5-48f6-85b5-53203d98611b,[Oct 23] Report by W-7157: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,,,retrained staff,True
eda97142-0d26-40e1-b412-b761905b4adf,[Oct 18] Report by W-3384: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,
26ea87c7-d885-41ed-9c94-9663f3669ded,[Oct 26] Report by W-8899: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,supervisor intervened,cleaned up,,True
76a7d50f-1035-4f8d-96f4-b7171d576a43,[Oct 19] Report by W-9330: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,replaced equipment,retrained staff,
4606b369-660a-4273-b06f-a7c1314a6282,[Oct 24] Report by W-1497: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,
7ce3f598-7f6f-4836-ae43-3cc8f3ebc4da,[Oct 24] Report by W-1497: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,
59be958b-2d43-4163-a0f6-242011563ed9,[Oct 1] Report by W-8327: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,retrained staff,
1e3db6e7-7c03-4115-aa33-d331ce69e05f,[Oct 5] Report by W-5615: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Valve,synthetic,stopped work,supervisor intervened,,updated procedures,
8426eafc-b76e-4a36-af78-6f40977e0448,[Oct 22] Report by W-5712: Worker entered the confined space at Offshore Platform 1 without conducting a gas test. No standby person was present.,Unsafe Act,YES,Confined Space,HIGH,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,
480d7f8f-3910-4a49-8835-f774ee692775,[Oct 11] Report by W-6676: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Compressor,synthetic,,,cleaned up,retrained staff,True
1dc61b3b-6664-4100-973a-51d0e51702ee,[Oct 15] Report by W-8064: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,,updated procedures,
8a261c58-0129-4f7b-9d71-b7766df7312e,[Oct 28] Report by W-8225: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,,retrained staff,True
4595cec4-5410-4db2-b6ab-d5ffb0833c71,[Oct 11] Report by W-1822: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,supervisor intervened,cleaned up,retrained staff,False
70fd43a4-ef8d-4cc1-a852-3ae6037d7e1d,[Oct 21] Report by W-1944: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Compressor,synthetic,stopped work,supervisor intervened,,retrained staff,
